G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
59,Mon Feb 27 2017,7:00p ET,,Box Score,@,Philadelphia 76ers,W,,119,108,50,9,W 4,
60,Tue Feb 28 2017,7:00p ET,,Box Score,@,Washington Wizards,L,,108,112,50,10,L 1,
61,Thu Mar 2 2017,8:00p ET,,Box Score,@,Chicago Bulls,L,,87,94,50,11,L 2,
62,Sun Mar 5 2017,3:30p ET,,Box Score,@,New York Knicks,W,,112,105,51,11,W 1,
63,Mon Mar 6 2017,7:30p ET,,Box Score,@,Atlanta Hawks,W,,119,111,52,11,W 2,
64,Wed Mar 8 2017,10:30p ET,,Box Score,,Boston Celtics,L,,86,99,52,12,L 1,
65,Fri Mar 10 2017,8:00p ET,,Box Score,@,Minnesota Timberwolves,L,,102,103,52,13,L 2,
66,Sat Mar 11 2017,8:30p ET,,Box Score,@,San Antonio Spurs,L,,85,107,52,14,L 3,
67,Tue Mar 14 2017,10:30p ET,,Box Score,,Philadelphia 76ers,W,,106,104,53,14,W 1,
68,Thu Mar 16 2017,10:30p ET,,Box Score,,Orlando Magic,W,,122,92,54,14,W 2,
69,Sat Mar 18 2017,10:30p ET,,Box Score,,Milwaukee Bucks,W,,117,92,55,14,W 3,
70,Mon Mar 20 2017,8:00p ET,,Box Score,@,Oklahoma City Thunder,W,,111,95,56,14,W 4,
71,Tue Mar 21 2017,8:30p ET,,Box Score,@,Dallas Mavericks,W,,112,87,57,14,W 5,
72,Fri Mar 24 2017,10:30p ET,,Box Score,,Sacramento Kings,W,,114,100,58,14,W 6,
73,Sun Mar 26 2017,8:00p ET,,Box Score,,Memphis Grizzlies,W,,106,94,59,14,W 7,
74,Tue Mar 28 2017,8:00p ET,,Box Score,@,Houston Rockets,W,,113,106,60,14,W 8,
75,Wed Mar 29 2017,9:30p ET,,Box Score,@,San Antonio Spurs,W,,110,98,61,14,W 9,
76,Fri Mar 31 2017,10:30p ET,,Box Score,,Houston Rockets,W,,107,98,62,14,W 10,
77,Sun Apr 2 2017,8:00p ET,,Box Score,,Washington Wizards,W,,139,115,63,14,W 11,
78,Tue Apr 4 2017,10:30p ET,,Box Score,,Minnesota Timberwolves,W,,121,107,64,14,W 12,
79,Wed Apr 5 2017,10:00p ET,,Box Score,@,Phoenix Suns,W,,120,111,65,14,W 13,
80,Sat Apr 8 2017,10:30p ET,,Box Score,,New Orleans Pelicans,W,,123,101,66,14,W 14,
81,Mon Apr 10 2017,10:30p ET,,Box Score,,Utah Jazz,L,,99,105,66,15,L 1,
82,Wed Apr 12 2017,10:30p ET,,Box Score,,Los Angeles Lakers,W,,109,94,67,15,W 1,
1,Tue Oct 17 2017,10:30p ET,,Box Score,,Houston Rockets,L,,121,122,0,1,L 1,
2,Fri Oct 20 2017,9:30p ET,,Box Score,@,New Orleans Pelicans,W,,128,120,1,1,W 1,
3,Sat Oct 21 2017,8:00p ET,,Box Score,@,Memphis Grizzlies,L,,101,111,1,2,L 1,
4,Mon Oct 23 2017,8:30p ET,,Box Score,@,Dallas Mavericks,W,,133,103,2,2,W 1,
5,Wed Oct 25 2017,10:30p ET,,Box Score,,Toronto Raptors,W,,117,112,3,2,W 2,
6,Fri Oct 27 2017,10:30p ET,,Box Score,,Washington Wizards,W,,120,117,4,2,W 3,
7,Sun Oct 29 2017,8:30p ET,,Box Score,,Detroit Pistons,L,,107,115,4,3,L 1,
8,Mon Oct 30 2017,10:30p ET,,Box Score,@,Los Angeles Clippers,W,,141,113,5,3,W 1,
9,Thu Nov 2 2017,8:00p ET,,Box Score,@,San Antonio Spurs,W,,112,92,6,3,W 2,
10,Sat Nov 4 2017,9:00p ET,,Box Score,@,Denver Nuggets,W,,127,108,7,3,W 3,
11,Mon Nov 6 2017,10:30p ET,,Box Score,,Miami Heat,W,,97,80,8,3,W 4,
12,Wed Nov 8 2017,10:30p ET,,Box Score,,Minnesota Timberwolves,W,,125,101,9,3,W 5,
13,Sat Nov 11 2017,8:30p ET,,Box Score,,Philadelphia 76ers,W,,135,114,10,3,W 6,
14,Mon Nov 13 2017,10:30p ET,,Box Score,,Orlando Magic,W,,110,100,11,3,W 7,
15,Thu Nov 16 2017,8:00p ET,,Box Score,@,Boston Celtics,L,,88,92,11,4,L 1,
16,Sat Nov 18 2017,7:30p ET,,Box Score,@,Philadelphia 76ers,W,,124,116,12,4,W 1,
17,Sun Nov 19 2017,6:00p ET,,Box Score,@,Brooklyn Nets,W,,118,111,13,4,W 2,
18,Wed Nov 22 2017,8:00p ET,,Box Score,@,Oklahoma City Thunder,L,,91,108,13,5,L 1,
19,Fri Nov 24 2017,10:30p ET,,Box Score,,Chicago Bulls,W,,143,94,14,5,W 1,
20,Sat Nov 25 2017,8:30p ET,,Box Score,,New Orleans Pelicans,W,,110,95,15,5,W 2,
21,Mon Nov 27 2017,10:30p ET,,Box Score,,Sacramento Kings,L,,106,110,15,6,L 1,
22,Wed Nov 29 2017,10:30p ET,,Box Score,@,Los Angeles Lakers,W,OT,127,123,16,6,W 1,
23,Fri Dec 1 2017,7:00p ET,,Box Score,@,Orlando Magic,W,,133,112,17,6,W 2,
24,Sun Dec 3 2017,7:00p ET,,Box Score,@,Miami Heat,W,,123,95,18,6,W 3,
25,Mon Dec 4 2017,8:00p ET,,Box Score,@,New Orleans Pelicans,W,,125,115,19,6,W 4,
26,Wed Dec 6 2017,8:00p ET,,Box Score,@,Charlotte Hornets,W,,101,87,20,6,W 5,
27,Fri Dec 8 2017,7:00p ET,,Box Score,@,Detroit Pistons,W,,102,98,21,6,W 6,
28,Mon Dec 11 2017,10:30p ET,,Box Score,,Portland Trail Blazers,W,,111,104,22,6,W 7,
29,Thu Dec 14 2017,10:30p ET,,Box Score,,Dallas Mavericks,W,,112,97,23,6,W 8,
30,Mon Dec 18 2017,10:30p ET,,Box Score,@,Los Angeles Lakers,W,OT,116,114,24,6,W 9,
31,Wed Dec 20 2017,10:30p ET,,Box Score,,Memphis Grizzlies,W,,97,84,25,6,W 10,
32,Fri Dec 22 2017,10:30p ET,,Box Score,,Los Angeles Lakers,W,,113,106,26,6,W 11,
33,Sat Dec 23 2017,8:30p ET,,Box Score,,Denver Nuggets,L,,81,96,26,7,L 1,
34,Mon Dec 25 2017,3:00p ET,,Box Score,,Cleveland Cavaliers,W,,99,92,27,7,W 1,
35,Wed Dec 27 2017,10:30p ET,,Box Score,,Utah Jazz,W,,126,101,28,7,W 2,
36,Fri Dec 29 2017,10:30p ET,,Box Score,,Charlotte Hornets,L,,100,111,28,8,L 1,
37,Sat Dec 30 2017,8:30p ET,,Box Score,,Memphis Grizzlies,W,,141,128,29,8,W 1,
38,Wed Jan 3 2018,8:30p ET,,Box Score,@,Dallas Mavericks,W,,125,122,30,8,W 2,
39,Thu Jan 4 2018,8:00p ET,,Box Score,@,Houston Rockets,W,,124,114,31,8,W 3,
40,Sat Jan 6 2018,3:30p ET,,Box Score,@,Los Angeles Clippers,W,,121,105,32,8,W 4,
41,Mon Jan 8 2018,10:30p ET,,Box Score,,Denver Nuggets,W,,124,114,33,8,W 5,
42,Wed Jan 10 2018,10:30p ET,,Box Score,,Los Angeles Clippers,L,,106,125,33,9,L 1,
43,Fri Jan 12 2018,8:00p ET,,Box Score,@,Milwaukee Bucks,W,,108,94,34,9,W 1,
44,Sat Jan 13 2018,7:30p ET,,Box Score,@,Toronto Raptors,W,,127,125,35,9,W 2,
45,Mon Jan 15 2018,8:00p ET,,Box Score,@,Cleveland Cavaliers,W,,118,108,36,9,W 3,
46,Wed Jan 17 2018,8:00p ET,,Box Score,@,Chicago Bulls,W,,119,112,37,9,W 4,
47,Sat Jan 20 2018,8:30p ET,,Box Score,@,Houston Rockets,L,,108,116,37,10,L 1,
48,Tue Jan 23 2018,10:30p ET,,Box Score,,New York Knicks,W,,123,112,38,10,W 1,
49,Thu Jan 25 2018,10:30p ET,,Box Score,,Minnesota Timberwolves,W,,126,113,39,10,W 2,
50,Sat Jan 27 2018,8:30p ET,,Box Score,,Boston Celtics,W,,109,105,40,10,W 3,
51,Tue Jan 30 2018,9:00p ET,,Box Score,@,Utah Jazz,L,,99,129,40,11,L 1,
52,Fri Feb 2 2018,10:30p ET,,Box Score,@,Sacramento Kings,W,,119,104,41,11,W 1,
53,Sat Feb 3 2018,9:00p ET,,Box Score,@,Denver Nuggets,L,,108,115,41,12,L 1,
54,Tue Feb 6 2018,10:30p ET,,Box Score,,Oklahoma City Thunder,L,,105,125,41,13,L 2,
55,Thu Feb 8 2018,10:30p ET,,Box Score,,Dallas Mavericks,W,,121,103,42,13,W 1,
56,Sat Feb 10 2018,8:30p ET,,Box Score,,San Antonio Spurs,W,,122,105,43,13,W 2,
57,Mon Feb 12 2018,10:30p ET,,Box Score,,Phoenix Suns,W,,129,83,44,13,W 3,
58,Wed Feb 14 2018,10:30p ET,,Box Score,@,Portland Trail Blazers,L,,117,123,44,14,L 1,
59,Thu Feb 22 2018,10:30p ET,,Box Score,,Los Angeles Clippers,W,,134,127,45,14,W 1,
60,Sat Feb 24 2018,8:30p ET,,Box Score,,Oklahoma City Thunder,W,,112,80,46,14,W 2,
61,Mon Feb 26 2018,7:30p ET,,Box Score,@,New York Knicks,W,,125,111,47,14,W 3,
62,Wed Feb 28 2018,8:00p ET,,Box Score,@,Washington Wizards,W,,109,101,48,14,W 4,
63,Fri Mar 2 2018,7:30p ET,,Box Score,@,Atlanta Hawks,W,,114,109,49,14,W 5,
64,Tue Mar 6 2018,10:30p ET,,Box Score,,Brooklyn Nets,W,,114,101,50,14,W 6,
65,Thu Mar 8 2018,10:30p ET,,Box Score,,San Antonio Spurs,W,,110,107,51,14,W 7,
66,Fri Mar 9 2018,10:00p ET,,Box Score,@,Portland Trail Blazers,L,,108,125,51,15,L 1,
67,Sun Mar 11 2018,3:30p ET,,Box Score,@,Minnesota Timberwolves,L,,103,109,51,16,L 2,
68,Wed Mar 14 2018,10:30p ET,,Box Score,,Los Angeles Lakers,W,,117,106,52,16,W 1,
69,Fri Mar 16 2018,10:30p ET,,Box Score,,Sacramento Kings,L,,93,98,52,17,L 1,
70,Sat Mar 17 2018,10:00p ET,,Box Score,@,Phoenix Suns,W,,124,109,53,17,W 1,
71,Mon Mar 19 2018,9:30p ET,,Box Score,@,San Antonio Spurs,L,,75,89,53,18,L 1,
72,Fri Mar 23 2018,10:30p ET,,Box Score,,Atlanta Hawks,W,,106,94,54,18,W 1,
73,Sun Mar 25 2018,8:30p ET,,Box Score,,Utah Jazz,L,,91,110,54,19,L 1,
74,Tue Mar 27 2018,10:30p ET,,Box Score,,Indiana Pacers,L,,81,92,54,20,L 2,
75,Thu Mar 29 2018,10:30p ET,,Box Score,,Milwaukee Bucks,L,,107,116,54,21,L 3,
76,Sat Mar 31 2018,10:00p ET,,Box Score,@,Sacramento Kings,W,,112,96,55,21,W 1,
77,Sun Apr 1 2018,8:30p ET,,Box Score,,Phoenix Suns,W,,117,107,56,21,W 2,
78,Tue Apr 3 2018,8:00p ET,,Box Score,@,Oklahoma City Thunder,W,,111,107,57,21,W 3,
79,Thu Apr 5 2018,7:00p ET,,Box Score,@,Indiana Pacers,L,,106,126,57,22,L 1,
80,Sat Apr 7 2018,8:30p ET,,Box Score,,New Orleans Pelicans,L,,120,126,57,23,L 2,
81,Sun Apr 8 2018,9:00p ET,,Box Score,@,Phoenix Suns,W,,117,100,58,23,W 1,
82,Tue Apr 10 2018,9:00p ET,,Box Score,@,Utah Jazz,L,,79,119,58,24,L 1,
