G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
52,Mon Feb 6 2017,8:00p ET,,Box Score,@,New Orleans Pelicans,L,,106,111,16,36,L 2,
53,Wed Feb 8 2017,8:00p ET,,Box Score,@,Memphis Grizzlies,L,,91,110,16,37,L 3,
54,Fri Feb 10 2017,10:30p ET,,Box Score,,Chicago Bulls,W,,115,97,17,37,W 1,
55,Sat Feb 11 2017,9:00p ET,,Box Score,@,Houston Rockets,L,,102,133,17,38,L 1,
56,Mon Feb 13 2017,9:00p ET,,Box Score,,New Orleans Pelicans,L,,108,110,17,39,L 2,
57,Wed Feb 15 2017,9:00p ET,,Box Score,,Los Angeles Lakers,W,,137,101,18,39,W 1,
58,Fri Feb 24 2017,8:00p ET,,Box Score,@,Chicago Bulls,L,OT,121,128,18,40,L 1,
59,Sun Feb 26 2017,3:30p ET,,Box Score,@,Milwaukee Bucks,L,,96,100,18,41,L 2,
60,Tue Feb 28 2017,8:00p ET,,Box Score,@,Memphis Grizzlies,L,,112,130,18,42,L 3,
61,Thu Mar 2 2017,9:00p ET,,Box Score,,Charlotte Hornets,W,,120,103,19,42,W 1,
62,Fri Mar 3 2017,9:00p ET,,Box Score,,Oklahoma City Thunder,W,,118,111,20,42,W 2,
63,Sun Mar 5 2017,5:00p ET,,Box Score,,Boston Celtics,W,,109,106,21,42,W 3,
64,Tue Mar 7 2017,9:00p ET,,Box Score,,Washington Wizards,L,,127,131,21,43,L 1,
65,Thu Mar 9 2017,10:30p ET,,Box Score,,Los Angeles Lakers,L,,110,122,21,44,L 2,
66,Sat Mar 11 2017,9:00p ET,,Box Score,@,Dallas Mavericks,W,,100,98,22,44,W 1,
67,Sun Mar 12 2017,9:00p ET,,Box Score,,Portland Trail Blazers,L,,101,110,22,45,L 1,
68,Wed Mar 15 2017,10:00p ET,,Box Score,,Sacramento Kings,L,,101,107,22,46,L 2,
69,Fri Mar 17 2017,10:00p ET,,Box Score,,Orlando Magic,L,,103,109,22,47,L 3,
70,Sun Mar 19 2017,4:30p ET,,Box Score,@,Detroit Pistons,L,,95,112,22,48,L 4,
71,Tue Mar 21 2017,7:30p ET,,Box Score,@,Miami Heat,L,,97,112,22,49,L 5,
72,Thu Mar 23 2017,7:30p ET,,Box Score,@,Brooklyn Nets,L,,98,126,22,50,L 6,
73,Fri Mar 24 2017,7:30p ET,,Box Score,@,Boston Celtics,L,,120,130,22,51,L 7,
74,Sun Mar 26 2017,1:00p ET,,Box Score,@,Charlotte Hornets,L,,106,120,22,52,L 8,
75,Tue Mar 28 2017,7:30p ET,,Box Score,@,Atlanta Hawks,L,,91,95,22,53,L 9,
76,Thu Mar 30 2017,10:00p ET,,Box Score,,Los Angeles Clippers,L,,118,124,22,54,L 10,
77,Sat Apr 1 2017,10:00p ET,,Box Score,@,Portland Trail Blazers,L,,117,130,22,55,L 11,
78,Sun Apr 2 2017,9:00p ET,,Box Score,,Houston Rockets,L,,116,123,22,56,L 12,
79,Wed Apr 5 2017,10:00p ET,,Box Score,,Golden State Warriors,L,,111,120,22,57,L 13,
80,Fri Apr 7 2017,10:00p ET,,Box Score,,Oklahoma City Thunder,W,,120,99,23,57,W 1,
81,Sun Apr 9 2017,6:00p ET,,Box Score,,Dallas Mavericks,W,,124,111,24,57,W 2,
82,Tue Apr 11 2017,10:30p ET,,Box Score,@,Sacramento Kings,L,,104,129,24,58,L 1,
1,Wed Oct 18 2017,10:00p ET,,Box Score,,Portland Trail Blazers,L,,76,124,0,1,L 1,
2,Fri Oct 20 2017,10:00p ET,,Box Score,,Los Angeles Lakers,L,,130,132,0,2,L 2,
3,Sat Oct 21 2017,10:30p ET,,Box Score,@,Los Angeles Clippers,L,,88,130,0,3,L 3,
4,Mon Oct 23 2017,10:00p ET,,Box Score,,Sacramento Kings,W,,117,115,1,3,W 1,
5,Wed Oct 25 2017,10:00p ET,,Box Score,,Utah Jazz,W,,97,88,2,3,W 2,
6,Sat Oct 28 2017,10:00p ET,,Box Score,@,Portland Trail Blazers,L,,107,114,2,4,L 1,
7,Tue Oct 31 2017,7:30p ET,,Box Score,@,Brooklyn Nets,W,,122,114,3,4,W 1,
8,Wed Nov 1 2017,7:00p ET,,Box Score,@,Washington Wizards,W,,122,116,4,4,W 2,
9,Fri Nov 3 2017,7:30p ET,,Box Score,@,New York Knicks,L,,107,120,4,5,L 1,
10,Sun Nov 5 2017,7:00p ET,,Box Score,@,San Antonio Spurs,L,,95,112,4,6,L 2,
11,Mon Nov 6 2017,9:00p ET,,Box Score,,Brooklyn Nets,L,,92,98,4,7,L 3,
12,Wed Nov 8 2017,9:00p ET,,Box Score,,Miami Heat,L,,115,126,4,8,L 4,
13,Fri Nov 10 2017,9:00p ET,,Box Score,,Orlando Magic,L,,112,128,4,9,L 5,
14,Sat Nov 11 2017,9:00p ET,,Box Score,,Minnesota Timberwolves,W,,118,110,5,9,W 1,
15,Mon Nov 13 2017,9:00p ET,,Box Score,,Los Angeles Lakers,L,,93,100,5,10,L 1,
16,Thu Nov 16 2017,10:30p ET,,Box Score,,Houston Rockets,L,,116,142,5,11,L 2,
17,Fri Nov 17 2017,10:30p ET,,Box Score,@,Los Angeles Lakers,W,,122,113,6,11,W 1,
18,Sun Nov 19 2017,8:00p ET,,Box Score,,Chicago Bulls,W,,113,105,7,11,W 2,
19,Wed Nov 22 2017,9:00p ET,,Box Score,,Milwaukee Bucks,L,OT,107,113,7,12,L 1,
20,Fri Nov 24 2017,9:00p ET,,Box Score,,New Orleans Pelicans,L,,91,115,7,13,L 2,
21,Sun Nov 26 2017,3:30p ET,,Box Score,@,Minnesota Timberwolves,L,,108,119,7,14,L 3,
22,Tue Nov 28 2017,8:00p ET,,Box Score,@,Chicago Bulls,W,,104,99,8,14,W 1,
23,Wed Nov 29 2017,7:00p ET,,Box Score,@,Detroit Pistons,L,,107,131,8,15,L 1,
24,Sat Dec 2 2017,1:00p ET,,Box Score,@,Boston Celtics,L,,111,116,8,16,L 2,
25,Mon Dec 4 2017,7:00p ET,,Box Score,@,Philadelphia 76ers,W,,115,101,9,16,W 1,
26,Tue Dec 5 2017,7:30p ET,,Box Score,@,Toronto Raptors,L,,113,126,9,17,L 1,
27,Thu Dec 7 2017,9:00p ET,,Box Score,,Washington Wizards,L,,99,109,9,18,L 2,
28,Sat Dec 9 2017,9:00p ET,,Box Score,,San Antonio Spurs,L,,101,104,9,19,L 3,
29,Tue Dec 12 2017,10:00p ET,,Box Score,@,Sacramento Kings,L,,92,99,9,20,L 4,
30,Wed Dec 13 2017,9:00p ET,,Box Score,,Toronto Raptors,L,,109,115,9,21,L 5,
31,Sat Dec 16 2017,8:00p ET,,Box Score,@,Minnesota Timberwolves,W,,108,106,10,21,W 1,
32,Mon Dec 18 2017,8:30p ET,,Box Score,@,Dallas Mavericks,W,,97,91,11,21,W 2,
33,Wed Dec 20 2017,10:30p ET,,Box Score,@,Los Angeles Clippers,L,,95,108,11,22,L 1,
34,Thu Dec 21 2017,9:00p ET,,Box Score,,Memphis Grizzlies,W,,97,95,12,22,W 1,
35,Sat Dec 23 2017,9:00p ET,,Box Score,,Minnesota Timberwolves,L,,106,115,12,23,L 1,
36,Tue Dec 26 2017,9:00p ET,,Box Score,,Memphis Grizzlies,W,,99,97,13,23,W 1,
37,Fri Dec 29 2017,10:00p ET,,Box Score,@,Sacramento Kings,W,,111,101,14,23,W 2,
38,Sun Dec 31 2017,8:00p ET,,Box Score,,Philadelphia 76ers,L,,110,123,14,24,L 1,
39,Tue Jan 2 2018,9:00p ET,,Box Score,,Atlanta Hawks,W,,104,103,15,24,W 1,
40,Wed Jan 3 2018,9:00p ET,,Box Score,@,Denver Nuggets,L,,111,134,15,25,L 1,
41,Fri Jan 5 2018,8:30p ET,,Box Score,@,San Antonio Spurs,L,,89,103,15,26,L 2,
42,Sun Jan 7 2018,8:00p ET,,Box Score,,Oklahoma City Thunder,W,,114,100,16,26,W 1,
43,Fri Jan 12 2018,10:30p ET,,Box Score,,Houston Rockets,L,,95,112,16,27,L 1,
44,Sun Jan 14 2018,8:00p ET,,Box Score,,Indiana Pacers,L,,97,120,16,28,L 2,
45,Tue Jan 16 2018,10:00p ET,,Box Score,@,Portland Trail Blazers,L,,111,118,16,29,L 3,
46,Fri Jan 19 2018,9:00p ET,,Box Score,@,Denver Nuggets,W,,108,100,17,29,W 1,
47,Mon Jan 22 2018,8:00p ET,,Box Score,@,Milwaukee Bucks,L,,105,109,17,30,L 1,
48,Wed Jan 24 2018,7:00p ET,,Box Score,@,Indiana Pacers,L,,101,116,17,31,L 2,
49,Fri Jan 26 2018,9:00p ET,,Box Score,,New York Knicks,L,,85,107,17,32,L 3,
50,Sun Jan 28 2018,3:30p ET,,Box Score,@,Houston Rockets,L,,102,113,17,33,L 4,
51,Mon Jan 29 2018,8:00p ET,,Box Score,@,Memphis Grizzlies,L,,109,120,17,34,L 5,
52,Wed Jan 31 2018,10:30p ET,,Box Score,,Dallas Mavericks,W,,102,88,18,34,W 1,
53,Fri Feb 2 2018,9:00p ET,,Box Score,,Utah Jazz,L,,97,129,18,35,L 1,
54,Sun Feb 4 2018,3:00p ET,,Box Score,,Charlotte Hornets,L,,110,115,18,36,L 2,
55,Tue Feb 6 2018,10:30p ET,,Box Score,@,Los Angeles Lakers,L,,93,112,18,37,L 3,
56,Wed Feb 7 2018,10:30p ET,,Box Score,,San Antonio Spurs,L,,81,129,18,38,L 4,
57,Sat Feb 10 2018,9:00p ET,,Box Score,,Denver Nuggets,L,,113,123,18,39,L 5,
58,Mon Feb 12 2018,10:30p ET,,Box Score,@,Golden State Warriors,L,,83,129,18,40,L 6,
59,Wed Feb 14 2018,9:00p ET,,Box Score,@,Utah Jazz,L,,97,107,18,41,L 7,
60,Fri Feb 23 2018,9:00p ET,,Box Score,,Los Angeles Clippers,L,,117,128,18,42,L 8,
61,Sat Feb 24 2018,9:00p ET,,Box Score,,Portland Trail Blazers,L,,104,106,18,43,L 9,
62,Mon Feb 26 2018,8:00p ET,,Box Score,@,New Orleans Pelicans,L,,116,125,18,44,L 10,
63,Wed Feb 28 2018,8:00p ET,,Box Score,@,Memphis Grizzlies,W,,110,102,19,44,W 1,
64,Fri Mar 2 2018,9:00p ET,,Box Score,,Oklahoma City Thunder,L,,116,124,19,45,L 1,
65,Sun Mar 4 2018,3:30p ET,,Box Score,@,Atlanta Hawks,L,,112,113,19,46,L 2,
66,Mon Mar 5 2018,7:30p ET,,Box Score,@,Miami Heat,L,,103,125,19,47,L 3,
67,Thu Mar 8 2018,8:00p ET,,Box Score,@,Oklahoma City Thunder,L,,87,115,19,48,L 4,
68,Sat Mar 10 2018,5:00p ET,,Box Score,@,Charlotte Hornets,L,,115,122,19,49,L 5,
69,Tue Mar 13 2018,10:00p ET,,Box Score,,Cleveland Cavaliers,L,,107,129,19,50,L 6,
70,Thu Mar 15 2018,9:00p ET,,Box Score,@,Utah Jazz,L,,88,116,19,51,L 7,
71,Sat Mar 17 2018,10:00p ET,,Box Score,,Golden State Warriors,L,,109,124,19,52,L 8,
72,Tue Mar 20 2018,10:00p ET,,Box Score,,Detroit Pistons,L,,88,115,19,53,L 9,
73,Fri Mar 23 2018,7:30p ET,,Box Score,@,Cleveland Cavaliers,L,,95,120,19,54,L 10,
74,Sat Mar 24 2018,7:00p ET,,Box Score,@,Orlando Magic,L,,99,105,19,55,L 11,
75,Mon Mar 26 2018,10:00p ET,,Box Score,,Boston Celtics,L,,94,102,19,56,L 12,
76,Wed Mar 28 2018,10:00p ET,,Box Score,,Los Angeles Clippers,L,,99,111,19,57,L 13,
77,Fri Mar 30 2018,8:00p ET,,Box Score,@,Houston Rockets,L,,103,104,19,58,L 14,
78,Sun Apr 1 2018,8:30p ET,,Box Score,@,Golden State Warriors,L,,107,117,19,59,L 15,
79,Tue Apr 3 2018,10:00p ET,,Box Score,,Sacramento Kings,W,,97,94,20,59,W 1,
80,Fri Apr 6 2018,10:00p ET,,Box Score,,New Orleans Pelicans,L,,103,122,20,60,L 1,
81,Sun Apr 8 2018,9:00p ET,,Box Score,,Golden State Warriors,L,,100,117,20,61,L 2,
82,Tue Apr 10 2018,8:30p ET,,Box Score,@,Dallas Mavericks,W,,124,97,21,61,W 1,
